Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:14a321f8-c44e-4752-9d37-16353aad3cb0,PRJNA604975,SAMN18263131,SRR13992834,NA,Oxford
MMMOSAM:b6a19928-9f6a-4624-8719-bcadbde821c2,PRJNA604975,SAMN18254594,SRR13992835,NA,Oxford
MMMOSAM:b6742c57-922c-470c-a97a-0f5c6f2c6e59,PRJNA604975,SAMN18254595,SRR13992836,NA,Oxford
MMMOSAM:b607ace2-82ac-44af-87ff-852f79a4ac80,PRJNA604975,SAMN18254598,SRR13992837,NA,Oxford
MMMOSAM:b5fcfb11-8606-49a9-a601-bb34e5454bf8,PRJNA604975,SAMN18254599,SRR13992838,NA,Oxford
MMMOSAM:b5d6daff-ebb4-4e2b-8ed5-8b9883eb777c,PRJNA604975,SAMN18254600,SRR13992839,NA,Oxford
MMMOSAM:b587d3ad-75f9-408b-9c51-cf66dd4b1793,PRJNA604975,SAMN18254603,SRR13992840,NA,Oxford
MMMOSAM:b582af79-aa3e-4cd3-a11a-010a41becfcf,PRJNA604975,SAMN18254604,SRR13992841,NA,Oxford
MMMOSAM:b5450cda-3ac3-4057-b4bd-38bb0faef3ee,PRJNA604975,SAMN18254605,SRR13992842,NA,Oxford
MMMOSAM:b50c3532-55d1-4149-b8ce-124f2cf1cc24,PRJNA604975,SAMN18254608,SRR13992843,NA,Oxford
MMMOSAM:b50ba5f1-1513-4569-86b8-ca2f9f849986,PRJNA604975,SAMN18254609,SRR13992844,NA,Oxford
MMMOSAM:b507427a-8aee-4101-84d9-c37fc089803b,PRJNA604975,SAMN18254610,SRR13992845,NA,Oxford
MMMOSAM:b4dae5ca-0282-436b-97ea-da001b77f44c,PRJNA604975,SAMN18254613,SRR13992846,NA,Oxford
MMMOSAM:b430a543-c1aa-4e48-86bb-0ffbf85455a5,PRJNA604975,SAMN18254618,SRR13992847,NA,Oxford
MMMOSAM:b4161ac4-a2fa-49ae-b827-e0c4c1c9e853,PRJNA604975,SAMN18254619,SRR13992848,NA,Oxford
MMMOSAM:b4157ebc-032a-4860-b81b-8cd68ab983cf,PRJNA604975,SAMN18254620,SRR13992849,NA,Oxford
MMMOSAM:b3dcc1cf-4560-438b-b2f1-882def211222,PRJNA604975,SAMN18254623,SRR13992850,NA,Oxford
MMMOSAM:b3c43707-5ecd-4be8-bd10-4be327ba0d63,PRJNA604975,SAMN18254624,SRR13992851,NA,Oxford
MMMOSAM:b3a9e40f-d7d1-4514-8630-ae06d7ba2778,PRJNA604975,SAMN18254625,SRR13992852,NA,Oxford
MMMOSAM:b3138c73-4739-456c-aeeb-936e5c9b7657,PRJNA604975,SAMN18254628,SRR13992853,NA,Oxford
MMMOSAM:b301b41c-320b-407d-89c4-809017f28a47,PRJNA604975,SAMN18254629,SRR13992854,NA,Oxford
MMMOSAM:b2fc9b8e-03cf-4a83-ab33-d5eaccfa01c3,PRJNA604975,SAMN18254630,SRR13992855,NA,Oxford
MMMOSAM:b2d40b53-f168-40e9-b8a5-e6ea22e5a783,PRJNA604975,SAMN18254633,SRR13992856,NA,Oxford
MMMOSAM:6b3c218d-d52f-4fdd-9713-e2b929904985,PRJNA604975,SAMN18257281,SRR13992857,NA,Oxford
MMMOSAM:b210a74d-a772-43b1-b32b-14f5e113c712,PRJNA604975,SAMN18254638,SRR13992858,NA,Oxford
MMMOSAM:b1d180f4-a523-4f0f-a4f0-ba774d87ec49,PRJNA604975,SAMN18254639,SRR13992859,NA,Oxford
MMMOSAM:b1a47ba8-c730-4260-86a6-fd5bdd208a2e,PRJNA604975,SAMN18254640,SRR13992860,NA,Oxford
MMMOSAM:b1578b48-58ae-4562-82cb-4114c9edff6b,PRJNA604975,SAMN18254643,SRR13992861,NA,Oxford
MMMOSAM:b13f0927-1078-4f32-83ef-99993a57601f,PRJNA604975,SAMN18254645,SRR13992862,NA,Oxford
MMMOSAM:69588e68-cd0b-4f3f-99e9-e9cf8a1b8f00,PRJNA604975,SAMN18257294,SRR13992863,NA,Oxford
MMMOSAM:2aaa96dd-e45e-4bf6-b907-92ac907d8f2c,PRJNA604975,SAMN18262948,SRR13992864,NA,Oxford
MMMOSAM:6925b7a0-606a-480f-aa6c-0fcb988bd482,PRJNA604975,SAMN18257296,SRR13992865,NA,Oxford
MMMOSAM:b06a3e8f-753a-4327-816d-e721b807b88d,PRJNA604975,SAMN18254656,SRR13992866,NA,Oxford
MMMOSAM:b0679cec-2a45-473f-9e09-c297c3e0e18b,PRJNA604975,SAMN18254657,SRR13992867,NA,Oxford
MMMOSAM:68eaf1a7-945f-466d-989b-b6fa6733564c,PRJNA604975,SAMN18257299,SRR13992868,NA,Oxford
MMMOSAM:b01f67ec-10c4-4caa-994d-b22fa303223e,PRJNA604975,SAMN18254659,SRR13992869,NA,Oxford
MMMOSAM:68d32393-ab8b-448e-bb95-a16bd36e4dfe,PRJNA604975,SAMN18257301,SRR13992870,NA,Oxford
MMMOSAM:affb93a2-98b6-48e6-9c02-2fffac2fd3a0,PRJNA604975,SAMN18254660,SRR13992871,NA,Oxford
MMMOSAM:aff9ab42-011a-473f-b8a9-9d459a3ccc16,PRJNA604975,SAMN18254661,SRR13992872,NA,Oxford
MMMOSAM:2a94b780-2c0c-471e-b10d-87f35d3b8fa2,PRJNA604975,SAMN18262949,SRR13992873,NA,Oxford
MMMOSAM:afd57b36-d277-43a2-80c4-e8cdbf2f52e6,PRJNA604975,SAMN18254663,SRR13992874,NA,Oxford
MMMOSAM:686257e9-2404-4c90-98c5-840aa7a56cbd,PRJNA604975,SAMN18257304,SRR13992875,NA,Oxford
MMMOSAM:af737e75-4cf7-42a6-8089-1e9511554666,PRJNA604975,SAMN18254665,SRR13992876,NA,Oxford
MMMOSAM:af4fb38c-0634-4f43-9b01-899ff046ecc1,PRJNA604975,SAMN18254666,SRR13992877,NA,Oxford
MMMOSAM:68551f6e-ee24-47f4-af2c-0bdab4a99449,PRJNA604975,SAMN18257305,SRR13992878,NA,Oxford
MMMOSAM:af44704e-15cb-40ab-b1b7-5265e92e0d8d,PRJNA604975,SAMN18254668,SRR13992879,NA,Oxford
MMMOSAM:685409b3-c240-4379-80c7-2957fb4ca4bf,PRJNA604975,SAMN18257306,SRR13992880,NA,Oxford
MMMOSAM:af0b890f-c478-494d-9861-d5119a07b1e0,PRJNA604975,SAMN18254670,SRR13992881,NA,Oxford
MMMOSAM:af07d147-49f7-4f83-ae0c-05bd713add9b,PRJNA604975,SAMN18254671,SRR13992882,NA,Oxford
MMMOSAM:67fef27e-5600-48a7-9c0c-fb76791ee969,PRJNA604975,SAMN18257309,SRR13992883,NA,Oxford
MMMOSAM:67a8f3e2-bd08-4285-9855-ff43233f7960,PRJNA604975,SAMN18257311,SRR13992884,NA,Oxford
MMMOSAM:679a9209-b39f-4c6a-99d6-68422ad58cc2,PRJNA604975,SAMN18257314,SRR13992885,NA,Oxford
MMMOSAM:aeaad826-1ac6-4aff-bd71-494257eda9d1,PRJNA604975,SAMN18254675,SRR13992886,NA,Oxford
MMMOSAM:ae8f6b10-728b-44ac-9228-b709473ad2e9,PRJNA604975,SAMN18254676,SRR13992887,NA,Oxford
MMMOSAM:66fef7d8-0d38-4589-9564-3c2c9cb881a9,PRJNA604975,SAMN18257315,SRR13992888,NA,Oxford
MMMOSAM:66f9eb51-3a93-4c33-aa89-306a00e3be0c,PRJNA604975,SAMN18257316,SRR13992889,NA,Oxford
MMMOSAM:66b2347f-ae61-44cd-90d2-cd78dd17edb9,PRJNA604975,SAMN18257319,SRR13992890,NA,Oxford
MMMOSAM:14534de7-4a7b-469b-8451-5bda30ac96b6,PRJNA604975,SAMN18263133,SRR13992891,NA,Oxford
MMMOSAM:13fbe699-0d4a-4f06-9441-57b843cc75fd,PRJNA604975,SAMN18263135,SRR13992892,NA,Oxford
MMMOSAM:4ee00acc-9160-4052-8085-dd80acd31e7d,PRJNA604975,SAMN18257695,SRR13992893,NA,Oxford
MMMOSAM:4eacb281-f469-4a67-ad8e-5e4923990ec4,PRJNA604975,SAMN18257696,SRR13992894,NA,Oxford
MMMOSAM:13ecbd76-da32-4fc4-8d8d-ba85b71fd0a7,PRJNA604975,SAMN18263136,SRR13992895,NA,Oxford
MMMOSAM:13b9e568-3015-4937-8e5a-7903f88d6cd3,PRJNA604975,SAMN18263138,SRR13992896,NA,Oxford
MMMOSAM:13a4b49b-f57c-461a-9330-21d2a597eb54,PRJNA604975,SAMN18263141,SRR13992897,NA,Oxford
MMMOSAM:4e2d86d4-5336-4a69-b816-45c1fcc2cffd,PRJNA604975,SAMN18257700,SRR13992898,NA,Oxford
MMMOSAM:4dfe6509-9c0a-4fd9-b43c-3fb32af2bbd3,PRJNA604975,SAMN18257701,SRR13992899,NA,Oxford
MMMOSAM:138cf490-f020-4288-aed9-9e2908b27c3d,PRJNA604975,SAMN18263143,SRR13992900,NA,Oxford
MMMOSAM:4de90141-ccbe-4004-81de-78a604134c48,PRJNA604975,SAMN18257703,SRR13992901,NA,Oxford
MMMOSAM:133342e5-2de3-4716-9137-1cad6f68c219,PRJNA604975,SAMN18263146,SRR13992902,NA,Oxford
MMMOSAM:4da6ed3c-3fe5-4be7-9107-63d9ef751571,PRJNA604975,SAMN18257705,SRR13992903,NA,Oxford
MMMOSAM:4d48a636-8bcd-4adb-a01f-fdb134202bb5,PRJNA604975,SAMN18257706,SRR13992904,NA,Oxford
MMMOSAM:131e5e5f-9e96-4d4e-a0a0-fd3398f6e5c8,PRJNA604975,SAMN18263147,SRR13992905,NA,Oxford
MMMOSAM:4d2e1ae9-8383-4b49-8eef-0d508a0acb79,PRJNA604975,SAMN18257708,SRR13992906,NA,Oxford
MMMOSAM:12c1b9c1-90fe-4af1-9e00-fef38d0d1669,PRJNA604975,SAMN18263150,SRR13992907,NA,Oxford
MMMOSAM:4d14d8f0-ece5-4e20-abfd-0726c4fa8b8e,PRJNA604975,SAMN18257710,SRR13992908,NA,Oxford
MMMOSAM:4d07f9ee-7c1a-4374-a099-8577744e04df,PRJNA604975,SAMN18257711,SRR13992909,NA,Oxford
MMMOSAM:12aed461-f92b-432d-b18d-752859df359b,PRJNA604975,SAMN18263152,SRR13992910,NA,Oxford
MMMOSAM:127aceb4-dd16-4c2c-aa20-56c079a420b9,PRJNA604975,SAMN18263155,SRR13992911,NA,Oxford
MMMOSAM:124e4d35-5c25-4d00-b9cf-af4b304509cd,PRJNA604975,SAMN18263157,SRR13992912,NA,Oxford
MMMOSAM:4c2ba6d3-a540-4bf6-860e-1d761f8a7a5e,PRJNA604975,SAMN18257715,SRR13992913,NA,Oxford
MMMOSAM:4be814ab-f34f-46e3-96c2-55c7ec6bedb8,PRJNA604975,SAMN18257716,SRR13992914,NA,Oxford
MMMOSAM:121ead9f-fd2e-4373-91bf-4d5a6b314c82,PRJNA604975,SAMN18263159,SRR13992915,NA,Oxford
MMMOSAM:11f973e0-91ed-41ee-b700-659682615cae,PRJNA604975,SAMN18263160,SRR13992916,NA,Oxford
MMMOSAM:118daa11-832b-4e44-b992-326e9e09598d,PRJNA604975,SAMN18263162,SRR13992917,NA,Oxford
MMMOSAM:4b8d0802-baef-4b10-9704-b72d94366034,PRJNA604975,SAMN18257720,SRR13992918,NA,Oxford
MMMOSAM:ae3a3a09-9545-4973-80e8-c9661a087450,PRJNA604975,SAMN18254680,SRR13992919,NA,Oxford
MMMOSAM:ae294318-0c39-46d4-9f49-05fd30ea2597,PRJNA604975,SAMN18254681,SRR13992920,NA,Oxford
MMMOSAM:668d6403-7f84-4f10-8096-1ac229d583b1,PRJNA604975,SAMN18257321,SRR13992921,NA,Oxford
MMMOSAM:66404ba8-31a6-48e1-9eaf-141fa5e6707a,PRJNA604975,SAMN18257324,SRR13992922,NA,Oxford
MMMOSAM:65d0e748-ed0a-4b31-86bd-ed2c397a0003,PRJNA604975,SAMN18257326,SRR13992923,NA,Oxford
MMMOSAM:ad8b83d4-6037-4d7a-9e25-e995656609b0,PRJNA604975,SAMN18254685,SRR13992924,NA,Oxford
MMMOSAM:ad89ba91-9d15-4874-9f1f-492bc692b4c1,PRJNA604975,SAMN18254686,SRR13992925,NA,Oxford
MMMOSAM:65720a08-40e5-42be-a94e-d8da419dc91e,PRJNA604975,SAMN18257329,SRR13992926,NA,Oxford
MMMOSAM:656fec2a-ffd6-422a-b123-6c79d508b02a,PRJNA604975,SAMN18257330,SRR13992927,NA,Oxford
MMMOSAM:65445024-728a-4202-8d6e-834fc93bcb1f,PRJNA604975,SAMN18257331,SRR13992928,NA,Oxford
MMMOSAM:acefbe54-3ad0-4c9e-9b40-85b0450d496e,PRJNA604975,SAMN18254690,SRR13992929,NA,Oxford
MMMOSAM:acedfc9f-3ef2-4f3d-8d91-e38aff75dad0,PRJNA604975,SAMN18254691,SRR13992930,NA,Oxford
MMMOSAM:64e3fecc-cfba-4eee-8674-4d8cd59b2bf4,PRJNA604975,SAMN18257334,SRR13992931,NA,Oxford
MMMOSAM:64cd5fe5-e57a-43f6-a7f1-4d2a9df4763a,PRJNA604975,SAMN18257335,SRR13992932,NA,Oxford
MMMOSAM:64a59454-3bcb-45a8-9999-4d72b9cecb53,PRJNA604975,SAMN18257336,SRR13992933,NA,Oxford
MMMOSAM:aca74b8d-9357-4e2a-9715-1d493a6996b5,PRJNA604975,SAMN18254695,SRR13992934,NA,Oxford
MMMOSAM:ac54f608-8703-401e-8adf-0a725fd1f0c2,PRJNA604975,SAMN18254696,SRR13992935,NA,Oxford
MMMOSAM:640619f0-405e-4263-b8c6-e992bf9b7dca,PRJNA604975,SAMN18257339,SRR13992936,NA,Oxford
MMMOSAM:ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5,PRJNA604975,SAMN18254698,SRR13992937,NA,Oxford
MMMOSAM:63ca6b5a-1867-44e1-90e1-c5b14cc56501,PRJNA604975,SAMN18257340,SRR13992938,NA,Oxford
MMMOSAM:ac19aedb-b3cc-4362-b732-0a07aee0a99c,PRJNA604975,SAMN18254700,SRR13992939,NA,Oxford
MMMOSAM:ac0e234d-50a9-4043-9eb5-671a3908782a,PRJNA604975,SAMN18254701,SRR13992940,NA,Oxford
MMMOSAM:63afa246-cd4c-4fe3-9f86-e67362639dda,PRJNA604975,SAMN18257341,SRR13992941,NA,Oxford
MMMOSAM:637aca35-4565-44ef-8e3e-274f8f0fc505,PRJNA604975,SAMN18257344,SRR13992942,NA,Oxford
MMMOSAM:6344873b-e0ea-49a1-8a25-7f9de93b0b1e,PRJNA604975,SAMN18257346,SRR13992943,NA,Oxford
MMMOSAM:aba5e2b1-8d03-4946-95aa-81e1d0191e3a,PRJNA604975,SAMN18254705,SRR13992944,NA,Oxford
MMMOSAM:aba4e8fc-ca19-4964-9f4e-dd090052a36b,PRJNA604975,SAMN18254706,SRR13992945,NA,Oxford
MMMOSAM:62e04ffb-a5f3-45c9-93c8-419a9bd400a7,PRJNA604975,SAMN18257349,SRR13992946,NA,Oxford
MMMOSAM:b119957c-9133-4121-9384-99b6d8b2af1b,PRJNA604975,SAMN18254648,SRR13992947,NA,Oxford
MMMOSAM:b110cb89-52b1-4d70-af3e-81ea0a6a88aa,PRJNA604975,SAMN18254649,SRR13992948,NA,Oxford
MMMOSAM:b100bb3a-7149-4813-a8ac-6ccd60e92f27,PRJNA604975,SAMN18254650,SRR13992949,NA,Oxford
MMMOSAM:b0cb526e-e63d-425a-bf85-da16459cf2d5,PRJNA604975,SAMN18254653,SRR13992950,NA,Oxford
MMMOSAM:b0c7c17e-8f19-4b14-a3d1-ec13fbcfd08b,PRJNA604975,SAMN18254654,SRR13992951,NA,Oxford
MMMOSAM:b0bac66d-7971-4c8a-b7fd-11aa4fb6c53f,PRJNA604975,SAMN18254655,SRR13992952,NA,Oxford
MMMOSAM:b0270c1a-0d58-4a61-b35b-27e58fafcc26,PRJNA604975,SAMN18254658,SRR13992953,NA,Oxford
MMMOSAM:aff0328e-5b7c-474b-a273-2ec372cab255,PRJNA604975,SAMN18254662,SRR13992954,NA,Oxford
MMMOSAM:afcb895d-2c0f-4237-9d49-5ee815eabbc1,PRJNA604975,SAMN18254664,SRR13992955,NA,Oxford
MMMOSAM:af47ccd2-d27e-4cd7-90ba-1dcd809d4e48,PRJNA604975,SAMN18254667,SRR13992956,NA,Oxford
MMMOSAM:af3640e7-31ee-4377-80b8-de48e6bbe399,PRJNA604975,SAMN18254669,SRR13992957,NA,Oxford
MMMOSAM:aefd824e-d4f5-4c6f-b51b-1acc2dc9ab64,PRJNA604975,SAMN18254672,SRR13992958,NA,Oxford
MMMOSAM:aeb8bb92-3cba-4012-bcfa-d8165d6120a4,PRJNA604975,SAMN18254673,SRR13992959,NA,Oxford
MMMOSAM:aeb279b9-cd14-47ad-bd78-dea057ce46ca,PRJNA604975,SAMN18254674,SRR13992960,NA,Oxford
MMMOSAM:ae505be8-4ea9-401d-a908-e15d82043fec,PRJNA604975,SAMN18254677,SRR13992961,NA,Oxford
MMMOSAM:ae4aabd5-ef03-4892-8179-97615ff0acd5,PRJNA604975,SAMN18254678,SRR13992962,NA,Oxford
MMMOSAM:ae422af0-5fde-44b3-b124-cacef8b9fd9f,PRJNA604975,SAMN18254679,SRR13992963,NA,Oxford
MMMOSAM:ade1a2f3-2e5f-4aae-9099-6f8827bf6eb5,PRJNA604975,SAMN18254682,SRR13992964,NA,Oxford
MMMOSAM:add19e69-a0b4-4597-b256-917dd968fbe2,PRJNA604975,SAMN18254683,SRR13992965,NA,Oxford
MMMOSAM:ad931525-2143-4310-8de4-8bc8661ba35c,PRJNA604975,SAMN18254684,SRR13992966,NA,Oxford
MMMOSAM:ad7b2a50-911b-44a2-b204-aa5f2b6c7b2e,PRJNA604975,SAMN18254687,SRR13992967,NA,Oxford
MMMOSAM:ad51a523-69a6-41f9-8a1f-09246d2f855a,PRJNA604975,SAMN18254688,SRR13992968,NA,Oxford
MMMOSAM:ad370fe5-9077-41b5-890d-975c94e88463,PRJNA604975,SAMN18254689,SRR13992969,NA,Oxford
MMMOSAM:fff721ac-bd2e-476e-8e20-11587e2280ab,PRJNA604975,SAMN18253924,SRR13992970,NA,Oxford
MMMOSAM:fff5f6d8-f549-4502-8ac4-816632934a91,PRJNA604975,SAMN18253925,SRR13992971,NA,Oxford
MMMOSAM:ace03597-c211-4585-8d64-118dab9da276,PRJNA604975,SAMN18254692,SRR13992972,NA,Oxford
MMMOSAM:fff281aa-dea1-4245-a28b-27523bc6e478,PRJNA604975,SAMN18253927,SRR13992973,NA,Oxford
MMMOSAM:acc69b5a-766e-495f-8339-5cbb1f8d7c31,PRJNA604975,SAMN18254693,SRR13992974,NA,Oxford
MMMOSAM:ab820eaf-97be-4f5a-9afa-0085eac06aeb,PRJNA604975,SAMN18254708,SRR13992975,NA,Oxford
MMMOSAM:62a51679-7d67-457f-ad55-4b8c0dcef82d,PRJNA604975,SAMN18257350,SRR13992976,NA,Oxford
MMMOSAM:aaf7188c-5b2d-4090-9d2c-ad86be2dee02,PRJNA604975,SAMN18254710,SRR13992977,NA,Oxford
MMMOSAM:aacfecc6-ba2c-4e98-b9d1-bba31cf37ad8,PRJNA604975,SAMN18254711,SRR13992978,NA,Oxford
MMMOSAM:6274d59d-2db5-4bac-b260-92871af82216,PRJNA604975,SAMN18257351,SRR13992979,NA,Oxford
MMMOSAM:6243282c-3bb3-438f-b880-ac5600c0082d,PRJNA604975,SAMN18257354,SRR13992980,NA,Oxford
MMMOSAM:622a9b4f-206f-4aaa-9dbc-9e8409f5b0a7,PRJNA604975,SAMN18257356,SRR13992981,NA,Oxford
MMMOSAM:aa6da655-63c1-404c-8920-151d8757e2a3,PRJNA604975,SAMN18254715,SRR13992982,NA,Oxford
MMMOSAM:aa6b1a88-5170-42b4-9a78-4cbf78947c7b,PRJNA604975,SAMN18254716,SRR13992983,NA,Oxford
MMMOSAM:61fa15a3-0903-4c2c-bcd4-74a4d3f4d9ea,PRJNA604975,SAMN18257359,SRR13992984,NA,Oxford
MMMOSAM:aa3a60d3-14da-497d-a837-a091b86933fb,PRJNA604975,SAMN18254718,SRR13992985,NA,Oxford
MMMOSAM:61f86d54-4a03-4df5-9d19-a50d8635f3d0,PRJNA604975,SAMN18257360,SRR13992986,NA,Oxford
MMMOSAM:a9aeeba4-d955-429e-873b-e54dd71b2a51,PRJNA604975,SAMN18254720,SRR13992987,NA,Oxford
MMMOSAM:a9a9783b-13c8-4e7c-a41b-4ad60b7ab4d0,PRJNA604975,SAMN18254721,SRR13992988,NA,Oxford
MMMOSAM:61b77c37-eb26-4476-9ee4-02eaf75236ea,PRJNA604975,SAMN18257361,SRR13992989,NA,Oxford
MMMOSAM:6187de6e-1c82-4981-98ce-38b657bfa81c,PRJNA604975,SAMN18257364,SRR13992990,NA,Oxford
MMMOSAM:6163fde0-634b-4dbf-92ff-d263af0a2aa5,PRJNA604975,SAMN18257365,SRR13992991,NA,Oxford
MMMOSAM:a98878e0-f299-44e3-a190-a3fe77669ca4,PRJNA604975,SAMN18254725,SRR13992992,NA,Oxford
MMMOSAM:a956909d-c3b5-44d2-a46e-c9277571b8df,PRJNA604975,SAMN18254726,SRR13992993,NA,Oxford
MMMOSAM:615ba984-a12a-4270-a47d-34f15a630cfc,PRJNA604975,SAMN18257366,SRR13992994,NA,Oxford
MMMOSAM:a943ff4d-f9bc-4350-8c9b-70f285d810e7,PRJNA604975,SAMN18254728,SRR13992995,NA,Oxford
MMMOSAM:613361d6-4cdc-4662-acb4-1a9b24c4a940,PRJNA604975,SAMN18257369,SRR13992996,NA,Oxford
MMMOSAM:a91bb0ed-e8e2-44a1-b787-cb1df16e9232,PRJNA604975,SAMN18254730,SRR13992997,NA,Oxford
MMMOSAM:4c6e5084-ca1a-4ad1-b922-26c71bb6f51f,PRJNA604975,SAMN18257713,SRR13992998,NA,Oxford
MMMOSAM:93ff3c7e-7cba-4b4f-a090-ef74876711c6,PRJNA604975,SAMN18256938,SRR13992999,NA,Oxford
MMMOSAM:4c615f04-991b-484b-9820-27b0cdd68170,PRJNA604975,SAMN18257714,SRR13993000,NA,Oxford
MMMOSAM:93c8bc4d-5d25-4449-a4f9-e69f45454852,PRJNA604975,SAMN18256940,SRR13993001,NA,Oxford
MMMOSAM:93969e1d-eefa-4027-a5d5-5410bdc3a04b,PRJNA604975,SAMN18256941,SRR13993002,NA,Oxford
MMMOSAM:4be51052-bd00-4d7f-b1d8-ff18fb8db9f6,PRJNA604975,SAMN18257717,SRR13993003,NA,Oxford
MMMOSAM:4bc19472-b63d-460a-b548-9937cae9d680,PRJNA604975,SAMN18257718,SRR13993004,NA,Oxford
MMMOSAM:4bb66585-fbea-44cf-9637-8f62befa778b,PRJNA604975,SAMN18257719,SRR13993005,NA,Oxford
MMMOSAM:92c5ad69-2770-4b6e-844f-2ef5cc31ad4c,PRJNA604975,SAMN18256945,SRR13993006,NA,Oxford
MMMOSAM:928725db-97e7-429a-a637-f38dcf64576d,PRJNA604975,SAMN18256946,SRR13993007,NA,Oxford
MMMOSAM:4b6657bd-48dd-4f63-b19e-c6f7b9607b67,PRJNA604975,SAMN18257722,SRR13993008,NA,Oxford
MMMOSAM:4b1f394b-3f5a-4c97-8fa9-d31272f919b9,PRJNA604975,SAMN18257724,SRR13993009,NA,Oxford
MMMOSAM:4aac4765-2480-43d2-bd85-8f2cf4b6aab5,PRJNA604975,SAMN18257727,SRR13993010,NA,Oxford
MMMOSAM:926e74e7-8751-4e97-94ca-a83725bde861,PRJNA604975,SAMN18256949,SRR13993011,NA,Oxford
MMMOSAM:92626895-8916-4769-a641-b853e5b03572,PRJNA604975,SAMN18256950,SRR13993012,NA,Oxford
MMMOSAM:4a94b27e-a8a5-47c7-b47e-90f747717c50,PRJNA604975,SAMN18257728,SRR13993013,NA,Oxford
MMMOSAM:9224d49b-4b19-49f6-bbaf-5ab2d2e1f9fd,PRJNA604975,SAMN18256952,SRR13993014,NA,Oxford
MMMOSAM:4a78ec3b-4f83-49a1-9569-0a111c20fad3,PRJNA604975,SAMN18257729,SRR13993015,NA,Oxford
MMMOSAM:914988f3-6a0f-491c-ae0e-b024473017fa,PRJNA604975,SAMN18256954,SRR13993016,NA,Oxford
MMMOSAM:912f87a5-a0d5-4558-811e-d184cc369e07,PRJNA604975,SAMN18256955,SRR13993017,NA,Oxford
MMMOSAM:4a04f034-246b-4c0c-9969-0eb4fad52b30,PRJNA604975,SAMN18257732,SRR13993018,NA,Oxford
MMMOSAM:90b2003f-9a6c-4bd6-a7fd-7a5e7ebce4dc,PRJNA604975,SAMN18256957,SRR13993019,NA,Oxford
MMMOSAM:499f4229-0990-4bdb-8d8d-23d6ceb1153a,PRJNA604975,SAMN18257733,SRR13993020,NA,Oxford
MMMOSAM:90992c9a-7fb9-42b6-87cb-f24e0a428a37,PRJNA604975,SAMN18256959,SRR13993021,NA,Oxford
MMMOSAM:9093c634-ed0c-4e07-82f0-ae908369fbbf,PRJNA604975,SAMN18256960,SRR13993022,NA,Oxford
MMMOSAM:138d2644-15f2-430b-9edb-57681d785b88,PRJNA604975,SAMN18263142,SRR13993023,NA,Oxford
MMMOSAM:135e7616-54ba-4aa7-aebb-09003f5b54a6,PRJNA604975,SAMN18263144,SRR13993024,NA,Oxford
MMMOSAM:134e3804-6600-4b91-ab59-5ccc36b172c7,PRJNA604975,SAMN18263145,SRR13993025,NA,Oxford
MMMOSAM:12cf7289-b9c2-47d1-95d5-1f3291a9b3af,PRJNA604975,SAMN18263148,SRR13993026,NA,Oxford
MMMOSAM:12cf0731-f4b8-4d9a-9bfe-40bb9a3eceea,PRJNA604975,SAMN18263149,SRR13993027,NA,Oxford
MMMOSAM:12be53ca-40b7-4914-ad58-8720a11f8564,PRJNA604975,SAMN18263151,SRR13993028,NA,Oxford
MMMOSAM:12aad752-bc82-4b40-89c2-dfed9933a0a0,PRJNA604975,SAMN18263153,SRR13993029,NA,Oxford
MMMOSAM:12885be0-e7d8-4fb7-bab1-de366f8a2a15,PRJNA604975,SAMN18263154,SRR13993030,NA,Oxford
MMMOSAM:1266f7c3-0745-44db-afdc-f9b4f21a88d3,PRJNA604975,SAMN18263156,SRR13993031,NA,Oxford
MMMOSAM:121f3bfc-75d7-4e0a-8671-e89c3798f154,PRJNA604975,SAMN18263158,SRR13993032,NA,Oxford
MMMOSAM:119b887b-9e76-462a-a680-8dbad468280b,PRJNA604975,SAMN18263161,SRR13993033,NA,Oxford
MMMOSAM:11540ee1-36b6-4b88-a504-96dd0bc62866,PRJNA604975,SAMN18263163,SRR13993034,NA,Oxford
MMMOSAM:11106aaf-587d-4229-b8bf-5f1eb02973eb,PRJNA604975,SAMN18263164,SRR13993035,NA,Oxford
MMMOSAM:10e90ae7-2909-44bb-9a8e-dd2b6f7b6439,PRJNA604975,SAMN18263166,SRR13993036,NA,Oxford
MMMOSAM:10882496-5c60-4192-b7ff-f1ef98e791ef,PRJNA604975,SAMN18263168,SRR13993037,NA,Oxford
MMMOSAM:1079122b-0101-4d7c-98dc-1a79b14756f6,PRJNA604975,SAMN18263169,SRR13993038,NA,Oxford
MMMOSAM:105812ea-037d-42ca-a5c5-564ce00bd139,PRJNA604975,SAMN18263171,SRR13993039,NA,Oxford
MMMOSAM:102bfdb5-6746-4e12-a938-53396d601a5d,PRJNA604975,SAMN18263173,SRR13993040,NA,Oxford
MMMOSAM:102bcca4-ee70-4251-bef5-bcfaebc1e3dc,PRJNA604975,SAMN18263174,SRR13993041,NA,Oxford
MMMOSAM:0fd74931-261a-480c-920f-6935bd8d0756,PRJNA604975,SAMN18263176,SRR13993042,NA,Oxford
MMMOSAM:0fa63730-5b81-447c-90c6-438156079722,PRJNA604975,SAMN18263178,SRR13993043,NA,Oxford
MMMOSAM:0f7cb97d-6ee7-46bd-add5-446a97f6b422,PRJNA604975,SAMN18263179,SRR13993044,NA,Oxford
