Name,BioProject,BioSample,SRA,Assembly,Collection
ECO0410,PRJEB4681,SAMEA2204621,ERR435205,GCF_000005845.1,Cambridge
ECO0418,PRJEB4681,SAMEA2204628,ERR435206,GCF_000005845.1,Cambridge
ECO0419,PRJEB4681,SAMEA2204629,ERR435207,GCF_000005845.1,Cambridge
ECO0427,PRJEB4681,SAMEA2204635,ERR435208,GCF_000005845.1,Cambridge
eo24,PRJEB4681,SAMEA2204648,ERR435209,GCF_000005845.1,Cambridge
eo147,PRJEB4681,SAMEA2204686,ERR435210,GCF_000005845.1,Cambridge
eo148,PRJEB4681,SAMEA2204687,ERR435211,GCF_000005845.1,Cambridge
eo341,PRJEB4681,SAMEA2204759,ERR435212,GCF_000005845.1,Cambridge
eo447,PRJEB4681,SAMEA2204786,ERR435213,GCF_000005845.1,Cambridge
eo470,PRJEB4681,SAMEA2204799,ERR435214,GCF_000005845.1,Cambridge
eo473,PRJEB4681,SAMEA2204802,ERR435215,GCF_000005845.1,Cambridge
eo476,PRJEB4681,SAMEA2204805,ERR435216,GCF_000005845.1,Cambridge
eo484,PRJEB4681,SAMEA2204812,ERR435217,GCF_000005845.1,Cambridge
eo485,PRJEB4681,SAMEA2204813,ERR435218,GCF_000005845.1,Cambridge
eo564,PRJEB4681,SAMEA2204839,ERR435219,GCF_000005845.1,Cambridge
eo631,PRJEB4681,SAMEA2204856,ERR435220,GCF_000005845.1,Cambridge
eo635,PRJEB4681,SAMEA2204860,ERR435221,GCF_000005845.1,Cambridge
eo637,PRJEB4681,SAMEA2204862,ERR435222,GCF_000005845.1,Cambridge
eo690,PRJEB4681,SAMEA2204895,ERR435223,GCF_000005845.1,Cambridge
eo849,PRJEB4681,SAMEA2204947,ERR435224,GCF_000005845.1,Cambridge
eo265,PRJEB4681,SAMEA2204953,ERR435225,GCF_000005845.1,Cambridge
eo1068,PRJEB4681,SAMEA2205066,ERR435226,GCF_000005845.1,Cambridge
eo1074,PRJEB4681,SAMEA2205072,ERR435227,GCF_000005845.1,Cambridge
eo1137,PRJEB4681,SAMEA2205088,ERR435228,GCF_000005845.1,Cambridge
eo1164,PRJEB4681,SAMEA2205094,ERR435229,GCF_000005845.1,Cambridge
eo1192,PRJEB4681,SAMEA2205102,ERR435230,GCF_000005845.1,Cambridge
eo1314,PRJEB4681,SAMEA2205147,ERR435231,GCF_000005845.1,Cambridge
eo1633,PRJEB4681,SAMEA2205161,ERR435232,GCF_000005845.1,Cambridge
eo1661,PRJEB4681,SAMEA2205169,ERR435233,GCF_000005845.1,Cambridge
eo1675,PRJEB4681,SAMEA2205183,ERR435234,GCF_000005845.1,Cambridge
eo1695,PRJEB4681,SAMEA2205192,ERR435235,GCF_000005845.1,Cambridge
eo1697,PRJEB4681,SAMEA2205194,ERR435236,GCF_000005845.1,Cambridge
eo1703,PRJEB4681,SAMEA2205201,ERR435237,GCF_000005845.1,Cambridge
eo1460,PRJEB4681,SAMEA2205204,ERR435238,GCF_000005845.1,Cambridge
eo1721,PRJEB4681,SAMEA2205209,ERR435239,GCF_000005845.1,Cambridge
eo1875,PRJEB4681,SAMEA2205240,ERR435240,GCF_000005845.1,Cambridge
eo2191,PRJEB4681,SAMEA2205249,ERR435241,GCF_000005845.1,Cambridge
eo1329,PRJEB4681,SAMEA2205254,ERR435242,GCF_000005845.1,Cambridge
eo1347,PRJEB4681,SAMEA2205262,ERR435243,GCF_000005845.1,Cambridge
eo1419,PRJEB4681,SAMEA2205281,ERR435244,GCF_000005845.1,Cambridge
eo1427,PRJEB4681,SAMEA2205288,ERR435245,GCF_000005845.1,Cambridge
eo1456,PRJEB4681,SAMEA2205305,ERR435246,GCF_000005845.1,Cambridge
eo1561,PRJEB4681,SAMEA2205307,ERR435247,GCF_000005845.1,Cambridge
eo1515,PRJEB4681,SAMEA2205309,ERR435248,GCF_000005845.1,Cambridge
eo1516,PRJEB4681,SAMEA2205310,ERR435249,GCF_000005845.1,Cambridge
eo1472,PRJEB4681,SAMEA2205312,ERR435250,GCF_000005845.1,Cambridge
eo1558,PRJEB4681,SAMEA2205323,ERR435251,GCF_000005845.1,Cambridge
eo1934,PRJEB4681,SAMEA2205342,ERR435252,GCF_000005845.1,Cambridge
eo2076,PRJEB4681,SAMEA2205355,ERR435253,GCF_000005845.1,Cambridge
eo1383,PRJEB4681,SAMEA2205365,ERR435254,GCF_000005845.1,Cambridge
eo2272,PRJEB4681,SAMEA2205384,ERR435255,GCF_000005845.1,Cambridge
eo1475,PRJEB4681,SAMEA2205389,ERR435256,GCF_000005845.1,Cambridge
eo1706,PRJEB4681,SAMEA2205390,ERR435257,GCF_000005845.1,Cambridge
eo2195,PRJEB4681,SAMEA2205394,ERR435258,GCF_000005845.1,Cambridge
eo2437,PRJEB4681,SAMEA2205420,ERR435259,GCF_000005845.1,Cambridge
eo2521,PRJEB4681,SAMEA2205432,ERR435260,GCF_000005845.1,Cambridge
eo2655,PRJEB4681,SAMEA2205455,ERR435261,GCF_000005845.1,Cambridge
eo2659,PRJEB4681,SAMEA2205459,ERR435262,GCF_000005845.1,Cambridge
eo2858,PRJEB4681,SAMEA2205475,ERR435263,GCF_000005845.1,Cambridge
eo2961,PRJEB4681,SAMEA2205487,ERR435264,GCF_000005845.1,Cambridge
eo2982,PRJEB4681,SAMEA2205495,ERR435265,GCF_000005845.1,Cambridge
eo3008,PRJEB4681,SAMEA2205503,ERR435266,GCF_000005845.1,Cambridge
eo3009,PRJEB4681,SAMEA2205504,ERR435267,GCF_000005845.1,Cambridge
eo2899,PRJEB4681,SAMEA2205527,ERR435268,GCF_000005845.1,Cambridge
eo2963,PRJEB4681,SAMEA2205529,ERR435269,GCF_000005845.1,Cambridge
eo3126,PRJEB4681,SAMEA2205536,ERR435270,GCF_000005845.1,Cambridge
eo3370,PRJEB4681,SAMEA2205559,ERR435271,GCF_000005845.1,Cambridge
eo3430,PRJEB4681,SAMEA2205576,ERR435272,GCF_000005845.1,Cambridge
eo3680,PRJEB4681,SAMEA2205608,ERR435273,GCF_000005845.1,Cambridge
eo3762,PRJEB4681,SAMEA2205614,ERR435274,GCF_000005845.1,Cambridge
eo1131,PRJEB4681,SAMEA2205628,ERR435275,GCF_000005845.1,Cambridge
eo817,PRJEB4681,SAMEA2205632,ERR435276,GCF_000005845.1,Cambridge
eo1177,PRJEB4681,SAMEA2205638,ERR435277,GCF_000005845.1,Cambridge
eo1593,PRJEB4681,SAMEA2205644,ERR435278,GCF_000005845.1,Cambridge
eo3376,PRJEB4681,SAMEA2205681,ERR435279,GCF_000005845.1,Cambridge
eo3321,PRJEB4681,SAMEA2205682,ERR435280,GCF_000005845.1,Cambridge
eo3545,PRJEB4681,SAMEA2205687,ERR435281,GCF_000005845.1,Cambridge
eo821,PRJEB4681,SAMEA2205692,ERR435282,GCF_000005845.1,Cambridge
eo2155,PRJEB4681,SAMEA2205698,ERR435283,GCF_000005845.1,Cambridge
eo2152,PRJEB4681,SAMEA2205715,ERR435284,GCF_000005845.1,Cambridge
eo2136,PRJEB4681,SAMEA2205716,ERR435285,GCF_000005845.1,Cambridge
eo3369,PRJEB4681,SAMEA2205721,ERR435286,GCF_000005845.1,Cambridge
eo3186,PRJEB4681,SAMEA2205723,ERR435287,GCF_000005845.1,Cambridge
eo2638,PRJEB4681,SAMEA2205728,ERR435288,GCF_000005845.1,Cambridge
eo3513,PRJEB4681,SAMEA2205730,ERR435289,GCF_000005845.1,Cambridge
eo3492,PRJEB4681,SAMEA2205737,ERR435290,GCF_000005845.1,Cambridge
eo1879,PRJEB4681,SAMEA2205752,ERR435291,GCF_000005845.1,Cambridge
ECO0162,PRJEB4681,SAMEA2204390,ERR435292,GCF_000005845.1,Cambridge
ECO0214,PRJEB4681,SAMEA2204432,ERR435293,GCF_000005845.1,Cambridge
ECO0215,PRJEB4681,SAMEA2204433,ERR435294,GCF_000005845.1,Cambridge
ECO0223,PRJEB4681,SAMEA2204440,ERR435295,GCF_000005845.1,Cambridge
ECO0227,PRJEB4681,SAMEA2204444,ERR435296,GCF_000005845.1,Cambridge
ECO0262,PRJEB4681,SAMEA2204479,ERR435297,GCF_000005845.1,Cambridge
ECO0275,PRJEB4681,SAMEA2204492,ERR435298,GCF_000005845.1,Cambridge
ECO0277,PRJEB4681,SAMEA2204494,ERR435299,GCF_000005845.1,Cambridge
ECO0278,PRJEB4681,SAMEA2204495,ERR435300,GCF_000005845.1,Cambridge
ECO0284,PRJEB4681,SAMEA2204501,ERR435301,GCF_000005845.1,Cambridge
ECO0286,PRJEB4681,SAMEA2204503,ERR435302,GCF_000005845.1,Cambridge
ECO0299,PRJEB4681,SAMEA2204521,ERR435303,GCF_000005845.1,Cambridge
ECO0330,PRJEB4681,SAMEA2204548,ERR435304,GCF_000005845.1,Cambridge
ECO0391,PRJEB4681,SAMEA2204603,ERR435305,GCF_000005845.1,Cambridge
ECO0400,PRJEB4681,SAMEA2204611,ERR435306,GCF_000005845.1,Cambridge
ECO0432,PRJEB4681,SAMEA2204638,ERR435307,GCF_000005845.1,Cambridge
ECO0435,PRJEB4681,SAMEA2204641,ERR435308,GCF_000005845.1,Cambridge
eo23,PRJEB4681,SAMEA2204647,ERR435309,GCF_000005845.1,Cambridge
eo28,PRJEB4681,SAMEA2204652,ERR435310,GCF_000005845.1,Cambridge
eo94,PRJEB4681,SAMEA2204667,ERR435311,GCF_000005845.1,Cambridge
eo100,PRJEB4681,SAMEA2204672,ERR435312,GCF_000005845.1,Cambridge
eo371,PRJEB4681,SAMEA2204767,ERR435313,GCF_000005845.1,Cambridge
eo392,PRJEB4681,SAMEA2204776,ERR435314,GCF_000005845.1,Cambridge
eo462,PRJEB4681,SAMEA2204791,ERR435315,GCF_000005845.1,Cambridge
eo463,PRJEB4681,SAMEA2204792,ERR435316,GCF_000005845.1,Cambridge
eo469,PRJEB4681,SAMEA2204798,ERR435317,GCF_000005845.1,Cambridge
eo516,PRJEB4681,SAMEA2204824,ERR435318,GCF_000005845.1,Cambridge
eo556,PRJEB4681,SAMEA2204832,ERR435319,GCF_000005845.1,Cambridge
eo561,PRJEB4681,SAMEA2204837,ERR435320,GCF_000005845.1,Cambridge
ECO0651,PRJEB4681,SAMEA2204847,ERR435321,GCF_000005845.1,Cambridge
eo574,PRJEB4681,SAMEA2204848,ERR435322,GCF_000005845.1,Cambridge
eo600,PRJEB4681,SAMEA2204855,ERR435323,GCF_000005845.1,Cambridge
eo632,PRJEB4681,SAMEA2204857,ERR435324,GCF_000005845.1,Cambridge
eo683,PRJEB4681,SAMEA2204863,ERR435325,GCF_000005845.1,Cambridge
eo654,PRJEB4681,SAMEA2204871,ERR435326,GCF_000005845.1,Cambridge
eo718,PRJEB4681,SAMEA2204909,ERR435327,GCF_000005845.1,Cambridge
eo805,PRJEB4681,SAMEA2204923,ERR435328,GCF_000005845.1,Cambridge
eo350,PRJEB4681,SAMEA2204965,ERR435329,GCF_000005845.1,Cambridge
eo1061,PRJEB4681,SAMEA2205063,ERR435330,GCF_000005845.1,Cambridge
eo1073,PRJEB4681,SAMEA2205071,ERR435331,GCF_000005845.1,Cambridge
eo1100,PRJEB4681,SAMEA2205082,ERR435332,GCF_000005845.1,Cambridge
eo1135,PRJEB4681,SAMEA2205086,ERR435333,GCF_000005845.1,Cambridge
eo1169,PRJEB4681,SAMEA2205097,ERR435334,GCF_000005845.1,Cambridge
eo1194,PRJEB4681,SAMEA2205104,ERR435335,GCF_000005845.1,Cambridge
eo1206,PRJEB4681,SAMEA2205115,ERR435336,GCF_000005845.1,Cambridge
eo1208,PRJEB4681,SAMEA2205117,ERR435337,GCF_000005845.1,Cambridge
eo1210,PRJEB4681,SAMEA2205119,ERR435338,GCF_000005845.1,Cambridge
eo1267,PRJEB4681,SAMEA2205132,ERR435339,GCF_000005845.1,Cambridge
eo1631,PRJEB4681,SAMEA2205159,ERR435340,GCF_000005845.1,Cambridge
eo1679,PRJEB4681,SAMEA2205187,ERR435341,GCF_000005845.1,Cambridge
eo1555,PRJEB4681,SAMEA2205221,ERR435342,GCF_000005845.1,Cambridge
eo1775,PRJEB4681,SAMEA2205222,ERR435343,GCF_000005845.1,Cambridge
eo1877,PRJEB4681,SAMEA2205241,ERR435344,GCF_000005845.1,Cambridge
eo2162,PRJEB4681,SAMEA2205247,ERR435345,GCF_000005845.1,Cambridge
eo1933,PRJEB4681,SAMEA2205250,ERR435346,GCF_000005845.1,Cambridge
eo1343,PRJEB4681,SAMEA2205258,ERR435347,GCF_000005845.1,Cambridge
eo1350,PRJEB4681,SAMEA2205265,ERR435348,GCF_000005845.1,Cambridge
eo1559,PRJEB4681,SAMEA2205271,ERR435349,GCF_000005845.1,Cambridge
eo1422,PRJEB4681,SAMEA2205284,ERR435350,GCF_000005845.1,Cambridge
eo1448,PRJEB4681,SAMEA2205299,ERR435351,GCF_000005845.1,Cambridge
eo1557,PRJEB4681,SAMEA2205322,ERR435352,GCF_000005845.1,Cambridge
eo1458,PRJEB4681,SAMEA2205331,ERR435353,GCF_000005845.1,Cambridge
eo1597,PRJEB4681,SAMEA2205333,ERR435354,GCF_000005845.1,Cambridge
eo2019,PRJEB4681,SAMEA2205348,ERR435355,GCF_000005845.1,Cambridge
eo2074,PRJEB4681,SAMEA2205353,ERR435356,GCF_000005845.1,Cambridge
eo2075,PRJEB4681,SAMEA2205354,ERR435357,GCF_000005845.1,Cambridge
eo2078,PRJEB4681,SAMEA2205357,ERR435358,GCF_000005845.1,Cambridge
eo2096,PRJEB4681,SAMEA2205362,ERR435359,GCF_000005845.1,Cambridge
eo1385,PRJEB4681,SAMEA2205387,ERR435360,GCF_000005845.1,Cambridge
eo2280,PRJEB4681,SAMEA2205408,ERR435361,GCF_000005845.1,Cambridge
eo2596,PRJEB4681,SAMEA2205441,ERR435362,GCF_000005845.1,Cambridge
eo2599,PRJEB4681,SAMEA2205443,ERR435363,GCF_000005845.1,Cambridge
eo2854,PRJEB4681,SAMEA2205471,ERR435364,GCF_000005845.1,Cambridge
eo3037,PRJEB4681,SAMEA2205511,ERR435365,GCF_000005845.1,Cambridge
eo3124,PRJEB4681,SAMEA2205534,ERR435366,GCF_000005845.1,Cambridge
eo3039,PRJEB4681,SAMEA2205539,ERR435367,GCF_000005845.1,Cambridge
eo3194,PRJEB4681,SAMEA2205545,ERR435368,GCF_000005845.1,Cambridge
eo3197,PRJEB4681,SAMEA2205548,ERR435369,GCF_000005845.1,Cambridge
eo3487,PRJEB4681,SAMEA2205582,ERR435370,GCF_000005845.1,Cambridge
eo3515,PRJEB4681,SAMEA2205588,ERR435371,GCF_000005845.1,Cambridge
eo3571,PRJEB4681,SAMEA2205601,ERR435372,GCF_000005845.1,Cambridge
eo3768,PRJEB4681,SAMEA2205619,ERR435373,GCF_000005845.1,Cambridge
eo815,PRJEB4681,SAMEA2205634,ERR435374,GCF_000005845.1,Cambridge
eo1168,PRJEB4681,SAMEA2205641,ERR435375,GCF_000005845.1,Cambridge
eo1560,PRJEB4681,SAMEA2205646,ERR435376,GCF_000005845.1,Cambridge
eo1263,PRJEB4681,SAMEA2205650,ERR435377,GCF_000005845.1,Cambridge
eo1596,PRJEB4681,SAMEA2205659,ERR435378,GCF_000005845.1,Cambridge
eo3120,PRJEB4681,SAMEA2205669,ERR435379,GCF_000005845.1,Cambridge
eo3537,PRJEB4681,SAMEA2205677,ERR435380,GCF_000005845.1,Cambridge
ECO0199,PRJEB4681,SAMEA2205689,ERR435381,GCF_000005845.1,Cambridge
eo811,PRJEB4681,SAMEA2205691,ERR435382,GCF_000005845.1,Cambridge
eo1317,PRJEB4681,SAMEA2205704,ERR435383,GCF_000005845.1,Cambridge
eo1774,PRJEB4681,SAMEA2205719,ERR435384,GCF_000005845.1,Cambridge
eo3520,PRJEB4681,SAMEA2205729,ERR435385,GCF_000005845.1,Cambridge
eo3538,PRJEB4681,SAMEA2205746,ERR435386,GCF_000005845.1,Cambridge
eo2353,PRJEB4681,SAMEA2205757,ERR435387,GCF_000005845.1,Cambridge
ECO0202,PRJEB4681,SAMEA2204421,ERR435388,GCF_000005845.1,Cambridge
ECO0232,PRJEB4681,SAMEA2204449,ERR435389,GCF_000005845.1,Cambridge
ECO0246,PRJEB4681,SAMEA2204463,ERR435390,GCF_000005845.1,Cambridge
ECO0251,PRJEB4681,SAMEA2204468,ERR435391,GCF_000005845.1,Cambridge
ECO0257,PRJEB4681,SAMEA2204474,ERR435392,GCF_000005845.1,Cambridge
ECO0261,PRJEB4681,SAMEA2204478,ERR435393,GCF_000005845.1,Cambridge
ECO0266,PRJEB4681,SAMEA2204483,ERR435394,GCF_000005845.1,Cambridge
ECO0282,PRJEB4681,SAMEA2204499,ERR435395,GCF_000005845.1,Cambridge
ECO0285,PRJEB4681,SAMEA2204502,ERR435396,GCF_000005845.1,Cambridge
ECO0393,PRJEB4681,SAMEA2204604,ERR435397,GCF_000005845.1,Cambridge
ECO0409,PRJEB4681,SAMEA2204620,ERR435398,GCF_000005845.1,Cambridge
ECO0413,PRJEB4681,SAMEA2204623,ERR435399,GCF_000005845.1,Cambridge
ECO0425,PRJEB4681,SAMEA2204634,ERR435400,GCF_000005845.1,Cambridge
eo29,PRJEB4681,SAMEA2204653,ERR435401,GCF_000005845.1,Cambridge
eo37,PRJEB4681,SAMEA2204659,ERR435402,GCF_000005845.1,Cambridge
eo73,PRJEB4681,SAMEA2204662,ERR435403,GCF_000005845.1,Cambridge
eo96,PRJEB4681,SAMEA2204669,ERR435404,GCF_000005845.1,Cambridge
eo129,PRJEB4681,SAMEA2204679,ERR435405,GCF_000005845.1,Cambridge
eo146,PRJEB4681,SAMEA2204685,ERR435406,GCF_000005845.1,Cambridge
ECO0392,PRJEB4681,SAMEA2204697,ERR435407,GCF_000005845.1,Cambridge
eo465,PRJEB4681,SAMEA2204794,ERR435408,GCF_000005845.1,Cambridge
eo475,PRJEB4681,SAMEA2204804,ERR435409,GCF_000005845.1,Cambridge
eo489,PRJEB4681,SAMEA2204817,ERR435410,GCF_000005845.1,Cambridge
eo490,PRJEB4681,SAMEA2204818,ERR435411,GCF_000005845.1,Cambridge
eo512,PRJEB4681,SAMEA2204820,ERR435412,GCF_000005845.1,Cambridge
ECO0644,PRJEB4681,SAMEA2204840,ERR435413,GCF_000005845.1,Cambridge
eo442,PRJEB4681,SAMEA2204867,ERR435414,GCF_000005845.1,Cambridge
eo918,PRJEB4681,SAMEA2205006,ERR435415,GCF_000005845.1,Cambridge
eo1132,PRJEB4681,SAMEA2205083,ERR435416,GCF_000005845.1,Cambridge
eo1140,PRJEB4681,SAMEA2205091,ERR435417,GCF_000005845.1,Cambridge
eo1162,PRJEB4681,SAMEA2205092,ERR435418,GCF_000005845.1,Cambridge
eo1163,PRJEB4681,SAMEA2205093,ERR435419,GCF_000005845.1,Cambridge
eo1191,PRJEB4681,SAMEA2205101,ERR435420,GCF_000005845.1,Cambridge
eo1196,PRJEB4681,SAMEA2205106,ERR435421,GCF_000005845.1,Cambridge
eo1228,PRJEB4681,SAMEA2205126,ERR435422,GCF_000005845.1,Cambridge
eo1265,PRJEB4681,SAMEA2205130,ERR435423,GCF_000005845.1,Cambridge
eo1457,PRJEB4681,SAMEA2205157,ERR435424,GCF_000005845.1,Cambridge
eo1677,PRJEB4681,SAMEA2205185,ERR435425,GCF_000005845.1,Cambridge
eo1700,PRJEB4681,SAMEA2205198,ERR435426,GCF_000005845.1,Cambridge
eo1708,PRJEB4681,SAMEA2205206,ERR435427,GCF_000005845.1,Cambridge
eo1327,PRJEB4681,SAMEA2205219,ERR435428,GCF_000005845.1,Cambridge
eo2515,PRJEB4681,SAMEA2205232,ERR435429,GCF_000005845.1,Cambridge
eo2071,PRJEB4681,SAMEA2205235,ERR435430,GCF_000005845.1,Cambridge
eo1859,PRJEB4681,SAMEA2205236,ERR435431,GCF_000005845.1,Cambridge
eo2163,PRJEB4681,SAMEA2205248,ERR435432,GCF_000005845.1,Cambridge
eo1416,PRJEB4681,SAMEA2205278,ERR435433,GCF_000005845.1,Cambridge
eo1592,PRJEB4681,SAMEA2205292,ERR435434,GCF_000005845.1,Cambridge
eo1442,PRJEB4681,SAMEA2205293,ERR435435,GCF_000005845.1,Cambridge
eo1595,PRJEB4681,SAMEA2205295,ERR435436,GCF_000005845.1,Cambridge
eo1455,PRJEB4681,SAMEA2205304,ERR435437,GCF_000005845.1,Cambridge
eo1479,PRJEB4681,SAMEA2205308,ERR435438,GCF_000005845.1,Cambridge
eo1476,PRJEB4681,SAMEA2205315,ERR435439,GCF_000005845.1,Cambridge
eo1451,PRJEB4681,SAMEA2205332,ERR435440,GCF_000005845.1,Cambridge
eo2514,PRJEB4681,SAMEA2205341,ERR435441,GCF_000005845.1,Cambridge
eo2072,PRJEB4681,SAMEA2205351,ERR435442,GCF_000005845.1,Cambridge
eo2079,PRJEB4681,SAMEA2205358,ERR435443,GCF_000005845.1,Cambridge
eo2095,PRJEB4681,SAMEA2205361,ERR435444,GCF_000005845.1,Cambridge
eo2135,PRJEB4681,SAMEA2205373,ERR435445,GCF_000005845.1,Cambridge
eo2153,PRJEB4681,SAMEA2205380,ERR435446,GCF_000005845.1,Cambridge
eo2197,PRJEB4681,SAMEA2205395,ERR435447,GCF_000005845.1,Cambridge
eo2371,PRJEB4681,SAMEA2205404,ERR435448,GCF_000005845.1,Cambridge
eo1878,PRJEB4681,SAMEA2205411,ERR435449,GCF_000005845.1,Cambridge
eo2436,PRJEB4681,SAMEA2205419,ERR435450,GCF_000005845.1,Cambridge
eo2375,PRJEB4681,SAMEA2205424,ERR435451,GCF_000005845.1,Cambridge
eo2593,PRJEB4681,SAMEA2205438,ERR435452,GCF_000005845.1,Cambridge
eo2594,PRJEB4681,SAMEA2205439,ERR435453,GCF_000005845.1,Cambridge
eo2634,PRJEB4681,SAMEA2205448,ERR435454,GCF_000005845.1,Cambridge
eo2654,PRJEB4681,SAMEA2205454,ERR435455,GCF_000005845.1,Cambridge
eo2691,PRJEB4681,SAMEA2205460,ERR435456,GCF_000005845.1,Cambridge
eo2964,PRJEB4681,SAMEA2205488,ERR435457,GCF_000005845.1,Cambridge
eo2966,PRJEB4681,SAMEA2205490,ERR435458,GCF_000005845.1,Cambridge
eo3005,PRJEB4681,SAMEA2205537,ERR435459,GCF_000005845.1,Cambridge
eo3188,PRJEB4681,SAMEA2205542,ERR435460,GCF_000005845.1,Cambridge
eo3190,PRJEB4681,SAMEA2205543,ERR435461,GCF_000005845.1,Cambridge
eo3196,PRJEB4681,SAMEA2205547,ERR435462,GCF_000005845.1,Cambridge
eo3312,PRJEB4681,SAMEA2205551,ERR435463,GCF_000005845.1,Cambridge
eo3319,PRJEB4681,SAMEA2205556,ERR435464,GCF_000005845.1,Cambridge
eo3486,PRJEB4681,SAMEA2205580,ERR435465,GCF_000005845.1,Cambridge
eo3516,PRJEB4681,SAMEA2205589,ERR435466,GCF_000005845.1,Cambridge
eo3563,PRJEB4681,SAMEA2205596,ERR435467,GCF_000005845.1,Cambridge
eo3681,PRJEB4681,SAMEA2205609,ERR435468,GCF_000005845.1,Cambridge
eo700,PRJEB4681,SAMEA2205623,ERR435469,GCF_000005845.1,Cambridge
eo2276,PRJEB4681,SAMEA2205666,ERR435470,GCF_000005845.1,Cambridge
eo2591,PRJEB4681,SAMEA2205674,ERR435471,GCF_000005845.1,Cambridge
eo3481,PRJEB4681,SAMEA2205679,ERR435472,GCF_000005845.1,Cambridge
eo3317,PRJEB4681,SAMEA2205683,ERR435473,GCF_000005845.1,Cambridge
eo3759,PRJEB4681,SAMEA2205684,ERR435474,GCF_000005845.1,Cambridge
eo666,PRJEB4681,SAMEA2205690,ERR435475,GCF_000005845.1,Cambridge
eo1174,PRJEB4681,SAMEA2205708,ERR435476,GCF_000005845.1,Cambridge
eo2196,PRJEB4681,SAMEA2205714,ERR435477,GCF_000005845.1,Cambridge
eo2843,PRJEB4681,SAMEA2205724,ERR435478,GCF_000005845.1,Cambridge
eo3429,PRJEB4681,SAMEA2205732,ERR435479,GCF_000005845.1,Cambridge
eo3385,PRJEB4681,SAMEA2205735,ERR435480,GCF_000005845.1,Cambridge
eo3761,PRJEB4681,SAMEA2205740,ERR435481,GCF_000005845.1,Cambridge
eo2846,PRJEB4681,SAMEA2205749,ERR435482,GCF_000005845.1,Cambridge
eo2278,PRJEB4681,SAMEA2205754,ERR435483,GCF_000005845.1,Cambridge
ECO0224,PRJEB4681,SAMEA2204441,ERR435484,GCF_000005845.1,Cambridge
ECO0248,PRJEB4681,SAMEA2204465,ERR435485,GCF_000005845.1,Cambridge
ECO0255,PRJEB4681,SAMEA2204472,ERR435486,GCF_000005845.1,Cambridge
ECO0264,PRJEB4681,SAMEA2204481,ERR435487,GCF_000005845.1,Cambridge
ECO0269,PRJEB4681,SAMEA2204486,ERR435488,GCF_000005845.1,Cambridge
ECO0281,PRJEB4681,SAMEA2204498,ERR435489,GCF_000005845.1,Cambridge
ECO0308,PRJEB4681,SAMEA2204528,ERR435490,GCF_000005845.1,Cambridge
ECO0373,PRJEB4681,SAMEA2204589,ERR435491,GCF_000005845.1,Cambridge
ECO0390,PRJEB4681,SAMEA2204602,ERR435492,GCF_000005845.1,Cambridge
ECO0416,PRJEB4681,SAMEA2204626,ERR435493,GCF_000005845.1,Cambridge
ECO0422,PRJEB4681,SAMEA2204631,ERR435494,GCF_000005845.1,Cambridge
eo35,PRJEB4681,SAMEA2204657,ERR435495,GCF_000005845.1,Cambridge
eo39,PRJEB4681,SAMEA2204660,ERR435496,GCF_000005845.1,Cambridge
eo75,PRJEB4681,SAMEA2204663,ERR435497,GCF_000005845.1,Cambridge
eo228,PRJEB4681,SAMEA2204720,ERR435498,GCF_000005845.1,Cambridge
eo304,PRJEB4681,SAMEA2204737,ERR435499,GCF_000005845.1,Cambridge
eo332,PRJEB4681,SAMEA2204753,ERR435500,GCF_000005845.1,Cambridge
eo339,PRJEB4681,SAMEA2204758,ERR435501,GCF_000005845.1,Cambridge
eo377,PRJEB4681,SAMEA2204772,ERR435502,GCF_000005845.1,Cambridge
eo446,PRJEB4681,SAMEA2204785,ERR435503,GCF_000005845.1,Cambridge
eo450,PRJEB4681,SAMEA2204789,ERR435504,GCF_000005845.1,Cambridge
eo472,PRJEB4681,SAMEA2204801,ERR435505,GCF_000005845.1,Cambridge
eo483,PRJEB4681,SAMEA2204811,ERR435506,GCF_000005845.1,Cambridge
eo487,PRJEB4681,SAMEA2204815,ERR435507,GCF_000005845.1,Cambridge
eo488,PRJEB4681,SAMEA2204816,ERR435508,GCF_000005845.1,Cambridge
eo513,PRJEB4681,SAMEA2204821,ERR435509,GCF_000005845.1,Cambridge
eo515,PRJEB4681,SAMEA2204823,ERR435510,GCF_000005845.1,Cambridge
eo518,PRJEB4681,SAMEA2204826,ERR435511,GCF_000005845.1,Cambridge
eo552,PRJEB4681,SAMEA2204828,ERR435512,GCF_000005845.1,Cambridge
eo562,PRJEB4681,SAMEA2204838,ERR435513,GCF_000005845.1,Cambridge
eo566,PRJEB4681,SAMEA2204841,ERR435514,GCF_000005845.1,Cambridge
eo597,PRJEB4681,SAMEA2204852,ERR435515,GCF_000005845.1,Cambridge
eo444,PRJEB4681,SAMEA2204868,ERR435516,GCF_000005845.1,Cambridge
eo660,PRJEB4681,SAMEA2204877,ERR435517,GCF_000005845.1,Cambridge
eo663,PRJEB4681,SAMEA2204880,ERR435518,GCF_000005845.1,Cambridge
eo665,PRJEB4681,SAMEA2204882,ERR435519,GCF_000005845.1,Cambridge
eo668,PRJEB4681,SAMEA2204884,ERR435520,GCF_000005845.1,Cambridge
eo686,PRJEB4681,SAMEA2204891,ERR435521,GCF_000005845.1,Cambridge
eo688,PRJEB4681,SAMEA2204893,ERR435522,GCF_000005845.1,Cambridge
